Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
01d563359add99585c548290e6fca80b484476aa,ea9c7f865233f880e5f00abb728092901eeaf52c85a8c1dc97f117e85dd7dfadd30a8d2f6f61d627e780a22bec39d98a24ea56e022d3b6b8501b182a933c9ca7,11/29/2016 18:15,11/29/2016 18:30,780,1.1,17031280100,17031320100,28,32,$8.50 ,$2.00 ,$0.00 ,$0.00 ,$10.50 ,Credit Card,Choice Taxi Association,41.88530002,-87.64280847,POINT (-87.642808 41.8853),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
01d6232cf32e547e90eb4bdf87d8da092e3750eb,e2e75c3c71e7234c4d7504cb98ce42509e4703c7b4fe6af075257c1f682f261623fb044e2623acb1a43a46dab2ddc16688f8b72cbda78694a26d4921ae9a6f36,11/29/2016 13:15,11/29/2016 13:30,240,1.1,17031841000,17031330100,33,33,$6.00 ,$2.00 ,$0.00 ,$0.00 ,$8.00 ,Credit Card,Top Cab Affiliation,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
01d6243f779ae88d05e0815820abf0f4520f3e56,e7e187c80ff0f05f971fef2ac660198b4e86ccecae67e7da166ce0662520de368c4c2e94ed10fbd71937e513d167fa519f5d261fb128b491fdba261534f0cb18,11/27/2016 18:00,11/27/2016 18:15,300,1,17031320400,17031839000,32,32,$6.25 ,$2.00 ,$0.00 ,$1.00 ,$9.25 ,Credit Card,Dispatch Taxi Affiliation,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.87101588,-87.63140653,POINT (-87.631407 41.871016)
01d6856d7306b1942d4400e6d3397bf716d7441b,fd2d4d150336dbc81f9b26fd2e2721b8652540d269298198e13101ab2abd0dbd35f721d1990d070d3ee37fc5d8ebbb623a7351454b54af74d6b3d011f12c495b,11/26/2016 19:30,11/26/2016 19:45,1260,1.7,17031320600,17031081500,32,8,$11.00 ,$2.00 ,$0.00 ,$1.00 ,$14.00 ,Credit Card,KOAM Taxi Association,41.87060737,-87.62217294,POINT (-87.622173 41.870607),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
01d77cda60db4a23e6ea6d7e6c916a0785a32cd2,4702e5f75906a5e9b5ca06c34b002ade72667deedb84bb657cd7e539c6a8057b2ecdf0d708a8f5a2ef7bd1af8d4391b32be13c2f26a39158a783e4d9d88482ed,11/28/2016 19:15,11/28/2016 21:00,5640,0.8,,,8,,$35.25 ,$0.00 ,$0.00 ,$9.00 ,$44.25 ,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,POINT (-87.633308 41.899602),,,
01d7f476d3ab559faa9c2955a6a61ecd0219f375,7ebc0131e37b5de496a799105e161e918b6b965238885e312939ebdc4f814f50e0fc665532d1f791cd267d001d3377989b8c8e45151540c32b2bdb19962f1cb8,11/25/2016 21:00,11/25/2016 21:00,480,0.1,17031081403,17031833000,8,28,$8.25 ,$2.00 ,$0.00 ,$1.50 ,$11.75 ,Credit Card,Taxi Affiliation Services,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88528132,-87.6572332,POINT (-87.657233 41.885281)
01d82d4749598e1f3fdcff339f712db2dbbd7f1a,57a648e7a559433f979d6eac4c506f483982579079994cd94a70f6e48569275d4bd12a0e638ea4516ea86b71ccd618de4e7bd62d83c92a73969bb981d6584c0d,11/27/2016 18:45,11/27/2016 19:00,660,1.7,17031081500,17031281900,8,28,$9.00 ,$0.00 ,$0.00 ,$1.00 ,$10.00 ,Cash,Dispatch Taxi Affiliation,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.87925508,-87.642649,POINT (-87.642649 41.879255)
01d92228b338270d9b241cb5f239810cb041bd6a,59776c7d4fffccbb5e3e57311102839eac758066b3202b8858dad387769f68985dfcdf9d189b066c6b49089ef65412dceeca975f65b8688612b88731a11c2b71,11/29/2016 13:45,11/29/2016 14:00,420,1.8,17031839100,17031841900,32,28,$7.50 ,$2.00 ,$0.00 ,$0.00 ,$10.00 ,Credit Card,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.86790242,-87.64295867,POINT (-87.642959 41.867902)
01d951536bb05596a7ba82fbed22991167487993,19d93abea9fd857b65b60ce6986e50ae7277f32285e22000acefb7dd9a752a377c0691345e1a2bf8273f08eec1e2200a415988210f7f301e3a124a116de9151d,11/29/2016 18:30,11/29/2016 18:45,802,2.88,17031280100,17031330100,28,33,$11.25 ,$1.00 ,$0.00 ,$0.00 ,$12.75 ,Credit Card,,41.88530002,-87.64280847,POINT (-87.642808 41.8853),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
01d9d8d882ce56352f6264f7c931ea385d6a10a7,edb997f124f19506550b1fc8a24b4546ccc2ed1be336a691bcd5d488de2f56ac2ac8a2540df5358772681da21d22fb8018fce78d71b0f8879d5645228508ee64,11/28/2016 15:00,11/28/2016 15:15,300,0,17031081401,17031081700,8,8,$6.00 ,$0.00 ,$0.00 ,$0.00 ,$6.00 ,Cash,Taxi Affiliation Services,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.89204214,-87.63186395,POINT (-87.631864 41.892042)
01d9ebea937013dbba78cb5616810312b60e4f8c,68c0b0fe56f003592510e294a16c54e16f88bbbccb3ad0c04289e010a4e6c9949d92e005d985b97d7a569856e21b1a8dd0888baed4c9d0c75069ca8e544a401a,11/25/2016 23:45,11/25/2016 23:45,300,0,17031320100,17031081600,32,8,$6.00 ,$0.00 ,$0.00 ,$0.00 ,$6.00 ,Cash,Blue Ribbon Taxi Association Inc.,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89207264,-87.62887416,POINT (-87.628874 41.892073)
01da79a3ffc23d0d4a30fc3b5a35b944a12ca866,c8c047473281ccfd338863054b74f270d453e46da17a0b36b286b8bcac6fa19aa3f9d10058423be892da138eacccca690c7a90a1b7d27216d2a50a4d71be8eeb,11/28/2016 16:00,11/28/2016 16:15,360,0.9,,,8,8,$5.75 ,$0.00 ,$0.00 ,$1.00 ,$6.75 ,Cash,Northwest Management LLC,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
01da7a269cef0382121423dda29d4923e3b79bac,6ac56232b10298edfb36d568c8f7e71db5a741c2f31c81985b330d81204f52dd0464af1383eacefc4d2c9b7c0bf5e38c29e8433f3e6f5401f3783be477b0fcc6,11/24/2016 21:15,11/24/2016 21:30,660,3.5,,,,,$12.00 ,$0.00 ,$0.00 ,$0.00 ,$12.00 ,Cash,,,,,,,
01db0b83473109a112f9e2f31719d026848e089c,6c2f2014ddf187bf16cddf5b7e3ceacf84f5cb3ce59758e7a0a6ffd18af40d0d55195500aef4e6904f1106f61adcbdb80f23b31203dc43c77b80c2c0dc48171b,11/28/2016 19:30,11/28/2016 19:45,420,0,17031839100,17031081403,32,8,$7.25 ,$3.00 ,$0.00 ,$0.00 ,$10.25 ,Credit Card,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
01db3f814cc20c7cb10bf8db272304456c4603ae,11c21d0290e089e5de4a3c49612642df5cd364c7fd1bf8b7ef0fda5f780373cb3173b46bb77ab2c0f6d8eae6293f67c83a1e2fb918f682d8781b86fc2bee6d73,11/28/2016 16:00,11/28/2016 17:00,4020,17.8,17031980000,17031320100,76,32,$46.50 ,$15.15 ,$0.00 ,$4.00 ,$65.65 ,Credit Card,Dispatch Taxi Affiliation,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
01db8bf0b22d2811102dd06d11e2210065f58f18,ee4f6cc4f34fd53727da7a1cf6fa1f33a4d4f02b4fd08529e6097647f2fff997d946756dcda2e43a90c496ce32dfd685b505bdc580a013759dccd839233f4f1e,11/30/2016 19:30,11/30/2016 19:30,360,0.9,17031081202,17031081403,8,8,$6.50 ,$0.00 ,$0.00 ,$1.50 ,$8.00 ,Cash,KOAM Taxi Association,41.90278805,-87.62614559,POINT (-87.626146 41.902788),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
01dc21cb3d21e7800ca85e042c3b5cd1379c6c40,1ec7f3414307d2d25d1a35fa094f8591797f6bc2f0b1c9f1545bd8bf0e16e0964d65cc941d074552d77735a55d31e138bc56d6405b35783fabdaa78511de423f,11/29/2016 15:30,11/29/2016 15:30,360,0,,,,,$6.00 ,$0.00 ,$0.00 ,$0.00 ,$6.00 ,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
01dc61b2a8d29e975c0de13d0110dbf131d53045,d6d483b25eb5d88cc3adb7db367709e81ecb7cc2c8afe222029aaaef7df1f67d9b0d21b57c3fc65d95dff53834023e04dbfc54598a460ad3937be650cb33f9df,11/29/2016 11:15,11/29/2016 11:30,540,1.2,17031281900,17031320100,28,32,$7.25 ,$2.00 ,$0.00 ,$0.00 ,$9.75 ,Credit Card,,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
01dc710e32586e3f69fef808948b610d87e3d2f2,44d82604888573a1d067dd0e6b1290e08eec36e9eafe32056db83bb19124620d240d68355cb69fa205c09452a389b6ec19b61604987b69b8402025a65cbc6f69,11/28/2016 19:15,11/28/2016 19:30,600,1,17031839100,17031833000,32,28,$7.00 ,$0.00 ,$0.00 ,$0.00 ,$7.00 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88528132,-87.6572332,POINT (-87.657233 41.885281)
01dd14fb0ace2beeb99f354f4df29b48f6dea4d4,94ad5f5260465d0f8ba02fce0da9c9b50e9e7fbd066c1e6d8209d6591d76c347ba3253763d10f809332166415fe6aa45732cd8e6bf0ed2ebacc9e5b3479543e0,11/25/2016 15:45,11/25/2016 15:45,360,0.8,17031320400,17031839100,32,32,$5.75 ,$0.00 ,$0.00 ,$2.00 ,$7.75 ,Cash,,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
01dd6b9bed0ca98e60cac301e50f448cecf50dab,31760477ea8a53823f828158e65e02b57866ed72ce86b787f04095517f2a60b3012b7c7b8fb629d45e3ecf5128493f6a9917ac213ecff770c57bbccb7848569e,11/28/2016 5:30,11/28/2016 6:00,1920,11,,,24,32,$30.75 ,$0.00 ,$0.00 ,$1.50 ,$32.25 ,Cash,,41.90120699,-87.67635599,POINT (-87.676356 41.901207),41.87886558,-87.62519214,POINT (-87.625192 41.878866)
01de5e2bab286e05058511da1a84be2e7a6c233f,5d73dcaf1980d419c3db41eb169a08eeb113d1058b981586dc627ea1fdae2b7c9e191d86fd72219d5f9783958e5655e3146e4f268cf2e4c9a45765d4487fd869,11/28/2016 19:45,11/28/2016 20:00,600,1.6,17031081500,17031081403,8,8,$8.25 ,$3.00 ,$0.00 ,$0.00 ,$11.25 ,Credit Card,Choice Taxi Association,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
01de9386b1439b06bca8984598029c80c12ff2e0,0b8a006f4b69afc94a10a09d153b509374fc0371fd9118d656361c8d5f0333d5d6430444f6b7d45ec20e21428aa2d0206fa1e78627a3c9a973bcacf326e465be,11/25/2016 19:00,11/25/2016 19:15,1200,0,17031320400,17031081500,32,8,$9.50 ,$2.10 ,$0.00 ,$1.00 ,$12.60 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
01e828091a6c784a1b5e7d0944977d23221f0995,13f6938a265b63344a3da8ba7f29fde0f882c2ea3ec7185a0fab8d666d3a2dda3f1043f770f90f9337b2a59ca437443b1301b56b35d22fb0aad17c210555b820,11/24/2016 2:00,11/24/2016 2:15,960,4.5,,,8,6,$15.00 ,$0.00 ,$0.00 ,$0.00 ,$15.00 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
01df438e803ee0ef93208dd53fc0bff0a0296cbd,c39593bba0a78fe55a4e074bd979751d851170b0de3bc1364cee09d1670aa437b5486c21c6cd8019403090b70206d34c65b7a3e74e58ab60b544ef6265bab7ba,11/24/2016 3:45,11/24/2016 3:45,0,0,,,,,$57.25 ,$0.00 ,$0.00 ,$0.00 ,$57.25 ,Credit Card,T.A.S. - Payment Only,,,,,,
01df602a72ac6e4b77c476362530dea2876a17de,44e35d9801892913e340f343010f26bd3cc4b5c1daaf93e296f046aa60786c40e1e8bba1859f8f25cd54d642b656da1013604a3a09e6420dca1ea033ec93c147,11/30/2016 22:00,11/30/2016 22:15,540,2.96,,,8,32,$10.75 ,$0.00 ,$0.00 ,$0.00 ,$10.75 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.87886558,-87.62519214,POINT (-87.625192 41.878866)
01dfafaf46e890e3f2b7bef50a973a9b3db100d9,a0555bb6e0157e982e0df2c02256fe99105d82992f8a299d0d79da4c39bb39b72683b2e05d9e341b0d7228dfa0834d215a6c96e2c002162c6e8767fd014ae2f6,11/25/2016 14:30,11/25/2016 14:30,300,0.9,17031839100,17031320600,32,32,$5.50 ,$0.00 ,$0.00 ,$1.00 ,$6.50 ,Cash,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.87060737,-87.62217294,POINT (-87.622173 41.870607)
01dfe6091efcc8af829e2cab6feca94f54a08a75,8b3e7223e322820f439eef1d9b03af09db4a9e16af8e8351cea3d527fcb09c4eedebaa45111e89ea269866ce0ca152f19de8d48a2e67d63b6d57fc9fbb995214,11/27/2016 4:45,11/27/2016 5:00,780,7.1,,,8,29,$19.25 ,$0.00 ,$0.00 ,$1.50 ,$20.75 ,Cash,Dispatch Taxi Affiliation,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.86019002,-87.7172201,POINT (-87.71722 41.86019)
01e00395fd691e24c97b5c4c46fe6b2f640bd177,f621299fa67bd8263e781be39bd954acda79ca9c95884949a24a35f09eec2160377ccf61c4a510b49b3fa6e40de8259c40d6f34611ef283976cb3b8cf8985bc0,11/24/2016 17:00,11/24/2016 17:00,120,0.3,,,,,$4.25 ,$0.00 ,$0.00 ,$2.00 ,$6.25 ,Cash,,,,,,,
01e0afb9c43cb0163c9bf0554f7dc18386009dab,b4df572ad07112d99548875cbd778982a6a2918acec4119532c66938d6d6902107566232c86aabefc628ec8d87b18ac36e8ffcd20488f35ded85bc0cb14e6b81,11/29/2016 11:45,11/29/2016 11:45,240,1.1,,,10,10,$5.75 ,$0.00 ,$0.00 ,$1.00 ,$6.75 ,Cash,Northwest Management LLC,41.9850151,-87.80453201,POINT (-87.804532 41.985015),41.9850151,-87.80453201,POINT (-87.804532 41.985015)
01e0b9d073c0339d64c8196532fe8c12cfca6be7,92a268bbd40ab9939136f48ebcc1aa86dacb1f53b2fb17344cadb0025e20b1533336b3cbfa2601b0379f77e492a9d4b557f7023731bb4495c9af48fedb464778,11/26/2016 13:45,11/26/2016 13:45,420,1.1,17031081500,17031320100,8,32,$6.25 ,$2.00 ,$0.00 ,$0.00 ,$8.75 ,Credit Card,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
01e0ef84466b3b628e9dfe03f8ad7dfbb607ca74,9773e57a1f3dfb9756ed3a91f762cfc9abf87e054733a39270c65aec76bdc959c814e766bfd7072a6539796027551d80aaa8873242c7c08d4826ca79620f3a43,11/27/2016 0:45,11/27/2016 0:45,240,0.5,17031081500,17031320100,8,32,$5.00 ,$0.00 ,$0.00 ,$2.00 ,$7.00 ,Cash,Dispatch Taxi Affiliation,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88498719,-87.62099291,POINT (-87.620993 41.884987)
01e106d9e50509d8cbea896cd238a3e3b32b13f9,59755e5e53e7bf79296ad4207dddb6e44db62abea49e73ecbe087da3ba5408418cc209f5a15b301bef0155ca45950b7c1fda0ce6ac3f8d3ad271d906780164de,11/24/2016 6:45,11/24/2016 6:45,240,1,,,32,28,$5.75 ,$0.00 ,$0.00 ,$0.00 ,$5.75 ,Cash,KOAM Taxi Association,41.87886558,-87.62519214,POINT (-87.625192 41.878866),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
01e115efef18a43cc677c30907d72be0b527f54f,3e19764a66e0bcfb14efda531ba40c042bbccf2c08811919e5647986bcd173e16d3a265b0be649605885a2f89d4b59c0f2d5deb3fdca65b1d5d4b497b21a65f0,11/26/2016 11:00,11/26/2016 11:00,0,0,,,5,5,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Taxi Affiliation Services,41.94779159,-87.68383494,POINT (-87.683835 41.947792),41.94779159,-87.68383494,POINT (-87.683835 41.947792)
01e1a472b1706257a29479518874a1af9068564e,3b8ea67bd1771560c29ac478e78e61a7cb9c3eea351b438da53e72233856aeabdec4b85369cc812e3d29e26fc3ccbc77357d30cc4525f1b5bd6edcd8a0db2c4b,11/28/2016 10:30,11/28/2016 10:30,240,0.9,17031080100,17031081500,8,8,$5.50 ,$2.00 ,$0.00 ,$0.00 ,$7.50 ,Credit Card,Taxi Affiliation Services,41.90752008,-87.6266589,POINT (-87.626659 41.90752),41.89250778,-87.62621491,POINT (-87.626215 41.892508)
01e1be81e8f31c56f9a69c0e9fc1685013b30d7d,fce128b47730e934a3bbc7bd1f54517190e6317efde291b0558b35e7bf77b262e5e26791ff889ed6ebdbbb414f6a18024cacf520a42fbe80c628c3feefe79677,11/30/2016 12:15,11/30/2016 12:30,480,1.4,17031839100,17031081403,32,8,$7.50 ,$4.00 ,$0.00 ,$0.00 ,$11.50 ,Credit Card,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
01e1d86a73e3bd7456b984bb6ce8898fb6d3ca2b,8b518cb35743db24b2498b46d3eb2e89321a5f26a4601f6b9d0e3d4f3d9812922b8ba6ef54b6f600e34c9f0dd1fa6310314df52fd39b5d8e6838536aa76e5895,11/24/2016 2:15,11/24/2016 2:15,540,0.1,,,8,6,$10.00 ,$2.00 ,$0.00 ,$0.00 ,$12.00 ,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.9442266,-87.65599818,POINT (-87.655998 41.944227)
01e276919dcfc898e8187c95a50323e495d86126,771cdebeb79d065831634de1f993b19478addab6ea014c3b2585a4b37d0c1c55f719f0beb8912265658e3e9586eea6d097af9f5d8799e5746b05a028352d780c,11/26/2016 16:00,11/26/2016 16:15,420,1.2,17031081000,17031081403,8,8,$6.75 ,$0.00 ,$0.00 ,$0.00 ,$6.75 ,Cash,,41.90026569,-87.63210922,POINT (-87.632109 41.900266),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
01e27fa5474b75fd0fe99b5881b6e5991c4c7ab9,19d68f6b1c31a0c7e9cc09224e32cf622805dac1ac71d1e94f60bf3a5db34e9acceed13207cb68276cee11dee6e3113582edc31dbcb3ff726663a07384f48936,11/30/2016 17:45,11/30/2016 17:45,0,0,17031842300,17031842300,24,24,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Taxi Affiliation Services,41.89830587,-87.65361398,POINT (-87.653614 41.898306),41.89830587,-87.65361398,POINT (-87.653614 41.898306)
01e304b40b3ce0372b7d28a37b034ddb277ee628,4f189764b8d9b6f71f7936ab414cac07634be0a00790ca179f9460521b7c9c3e5e102f5ba4e1c9cd18cdd9856dbf4f66ae8f13d8c82f8d2d4872f74b96938a24,11/30/2016 19:15,11/30/2016 19:30,660,0,17031839100,17031833000,32,28,$8.00 ,$2.00 ,$0.00 ,$0.00 ,$10.00 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88528132,-87.6572332,POINT (-87.657233 41.885281)
01e30d2f2bf08cdcaf0c184516ec6c411af42eca,84522a85ee58de9e1dfd59459786cf9459b11889128b6ab448b516a63b55658098ecaed02c599c4960d1e188567ddcccff16e4f352c1cc0c9aa8b13c5ca913cd,11/30/2016 17:30,11/30/2016 17:45,720,0,17031320100,17031839100,32,32,$8.50 ,$2.00 ,$0.00 ,$0.00 ,$10.50 ,Credit Card,Taxi Affiliation Services,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
01e312322f93c0383312dd67e60f853aa15307b5,3837cf6514e70387b344d7c803e58a7fa1ff1570416c91b214479602d534ebc5018b52c4325fdd5a4e4f35b7e91b76f945b8d619ee25d707e8bb36cab9b06318,11/29/2016 2:45,11/29/2016 3:00,600,2.2,,,8,28,$9.25 ,$0.00 ,$0.00 ,$0.00 ,$9.25 ,Cash,Dispatch Taxi Affiliation,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.87400538,-87.66351755,POINT (-87.663518 41.874005)
01e3288d769a464e469571c40790e8fb8bc4ee40,700e274fc5c7a1cb948f75c1962012dd1e1b062137edd3b84405b408cb762277eb9ac18cdb1e7f376efeafb6c4b2715996ca487c253edcf784ba8d89fb076cc1,11/30/2016 19:30,11/30/2016 19:45,1020,0,17031081600,17031320600,8,32,$10.25 ,$0.00 ,$0.00 ,$1.00 ,$11.25 ,Cash,Taxi Affiliation Services,41.89207264,-87.62887416,POINT (-87.628874 41.892073),41.87060737,-87.62217294,POINT (-87.622173 41.870607)
01e350c64639ee3f84b6d5dae6230e51c6b52b4e,43656ee5cc4d2b00345e0355b6efcc18ed5ac0a327d0da9ec33e257103d856bb096ea965651845f71607dfe36385823cb97c760782ae1eca765dc46294d06d1c,11/26/2016 20:45,11/26/2016 20:45,780,0.1,,,8,24,$10.25 ,$0.00 ,$0.00 ,$0.00 ,$10.25 ,Cash,Blue Ribbon Taxi Association Inc.,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.90120699,-87.67635599,POINT (-87.676356 41.901207)
01e3765509636afa80418b5179f253c9197ee218,f47624a15c9a225d6549bae79ecb3a0d965ecd887b9af12e2552d5b35236e039b40061e129213b4f0dd309a0d7571788b4af6f97a2c6e64dd78326eb74332660,11/29/2016 13:30,11/29/2016 13:45,480,1.2,,,8,8,$7.00 ,$0.00 ,$0.00 ,$0.00 ,$7.00 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.89960211,-87.63330804,POINT (-87.633308 41.899602)
01e38c8eda309f3aef87fff12ba43a4fc8714802,6d1fe9dec547fb147d69e17c694f0ef67e29471f082e55cfb300c52041d547fcdee6864b96bb7edfcbd65c4741675862508b52ef807c12c8b0858bbf3e8ec38c,11/28/2016 15:45,11/28/2016 15:45,240,0.7,17031081800,17031839100,8,32,$5.00 ,$0.00 ,$0.00 ,$0.00 ,$5.00 ,Cash,Dispatch Taxi Affiliation,41.89321636,-87.63784421,POINT (-87.637844 41.893216),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
01e3ac62e9004aebadd45c9776a88c06a121beb4,c8131eb8c9137ca25c05c4a1ceb857cfa692d59f54f08283394d5cbbc8f8bbec585c4c610306a5d7fa77fc2f92952159575df972e5152f7f11e7876064a6fe0f,11/29/2016 11:45,11/29/2016 11:45,300,1,17031839100,17031281900,32,28,$6.25 ,$0.00 ,$0.00 ,$0.00 ,$6.25 ,Cash,Northwest Management LLC,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.87925508,-87.642649,POINT (-87.642649 41.879255)
01e3d0a577020afb08e93faacfcd0b34e4550995,c19d802859a6a7fa0822f0b7156d8bbebe4830062f18324aeb877b0c787593c3e09ca04697453089a8f96ea102da39218f71b6fd6bfb49339471037679d7ea01,11/25/2016 20:15,11/25/2016 20:15,720,3.3,17031081500,17031841000,8,33,$11.75 ,$2.00 ,$0.00 ,$0.00 ,$14.25 ,Credit Card,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.84924675,-87.6241353,POINT (-87.624135 41.849247)
01e46d59d5a766ae86f644a1c5ac73e04aa18962,389be76c30126eb686807252662bec403c9383a154cccd05b946575cdd794abbaa9a1a8344249050b2ae1e4b266335efbdee63a3d80019b92c2d4e6f14c044aa,11/29/2016 8:15,11/29/2016 8:15,540,2.8,17031320100,17031330100,32,33,$10.25 ,$2.05 ,$0.00 ,$0.00 ,$12.30 ,Credit Card,Choice Taxi Association,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.85934972,-87.61735801,POINT (-87.617358 41.85935)
01e4a41eb8f12e718e20b732566a3de5582b7a09,57f0023fe4cfe01bb27c863bc5bba5fb272aa21d020aae02d255b458f7086eda78d3d1cf068e63cd7604f5ee7975b8bfc2d044c17719f3d32743085c48b5ca4f,11/27/2016 0:30,11/27/2016 0:30,420,0,17031081100,17031081403,8,8,$6.75 ,$0.00 ,$0.00 ,$1.00 ,$7.75 ,Cash,Taxi Affiliation Services,41.9002213,-87.62910519,POINT (-87.629105 41.900221),41.89092203,-87.61886836,POINT (-87.618868 41.890922)
01e4df79a9168bcf2ea9e4e908c4a5b9fee7d3ad,0faa746fb88254e1159a29534c85dd151d3ee6326e094ae0be703b636a45da5f04193214fd4f3ab212e66778818f633203a3e00765734766cf7a748cd52c27be,11/25/2016 10:45,11/25/2016 11:00,540,6,17031081201,17031080100,8,8,$20.00 ,$4.10 ,$0.00 ,$0.00 ,$24.60 ,Credit Card,,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.90752008,-87.6266589,POINT (-87.626659 41.90752)
01e565d8dd2c440f43c6dea4d779271cc939fa6a,e1aff5afebc38449dafb6f180ceb9f5dc86cf771aeffec64996e2033d39bdc672381805a199c1e2c088e4acada9b976e703f7736baafa2da9bfe927a4b031277,11/30/2016 1:15,11/30/2016 1:30,840,9.5,,,14,32,$25.50 ,$5.30 ,$0.00 ,$1.00 ,$32.30 ,Credit Card,,41.968069,-87.72155906,POINT (-87.721559 41.968069),41.87886558,-87.62519214,POINT (-87.625192 41.878866)
01e5804226464ffa6abec9de381bb493486c51be,62ea454f4d987ca24c4ac09d26bdcd520ab0ea897a4c774baba4e122b537bb502da27bcc34375bd9408d80c0efab7feea0aaa7c916296634ae9be2411c05c7b3,11/26/2016 9:45,11/26/2016 9:45,240,1.12,,,8,7,$5.75 ,$1.00 ,$0.00 ,$0.00 ,$7.25 ,Credit Card,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.92268628,-87.64948873,POINT (-87.649489 41.922686)
01e5e796e928cc69a6d272a69e0dadf13bc39cd1,b5ad9d970e0745256fbb7517babae43abcb43115d076dfcf4f08b427f18135fe75de72c1e3ebba579bc0a464055ca9ae6869f49fab8cc793a829e5c9f11cdf0b,11/28/2016 19:30,11/28/2016 19:30,0,0,17031839100,17031839100,32,32,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88099447,-87.63274649,POINT (-87.632746 41.880994)
